fade_in_time,stimulus_alpha,fade_out_length,trial_index,animation_performance,button_pressed,within_ITI,bProblem,timing_post_trial,question,time_elapsed,stimulus_side,sProblem,internal_node_id,key_press,rt,responses,Trial,uniqueid,timing_response,reverse,acc,trial_type,trial_began,success,stimulus,train_repeats,fade_out_time,Subject
,,,15,,,,,,,76526,,,0.0-4.0-0.0-1.3-0.3,40,991,,16,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""217.615"" r=""32.385"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""567.615"" y=""185.23000000000002"" width=""64.77"" height=""64.77"" style:""block: inline"" xlink:href=""/static/images/Penny.png""></image>    <circle cx=""600"" cy=""217.615"" r=""32.385"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",2,,25
,,,16,,,,,,,79990,,,0.0-4.0-0.0-1.4-0.4,32,3463,,17,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""219.52"" r=""30.479999999999993"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""569.52"" y=""189.04000000000002"" width=""60.95999999999999"" height=""60.95999999999999"" style:""block: inline"" xlink:href=""/static/images/Penny.png""></image>    <circle cx=""600"" cy=""219.52"" r=""30.479999999999993"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",2,,25
,,,17,,,,,,,83942,,,0.0-4.0-1.0,32,3951,,18,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""219.52"" r=""30.479999999999993"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""569.52"" y=""189.04000000000002"" width=""60.95999999999999"" height=""60.95999999999999"" style:""block: inline"" xlink:href=""/static/images/Penny.png""></image>    <circle cx=""600"" cy=""219.52"" r=""30.479999999999993"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",2,,25
,,,18,,,,,,,85055,,,0.0-5.0-0.0,32,1111,,19,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",2,,25
,,,19,,,,,,,86695,,,0.0-5.0-1.0,32,1640,,20,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, male faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",2,,25
,,,20,,,,,,,88887,,,0.0-5.0-2.0,32,2192,,21,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>If a man's face appeared in the right half       of the screen, press the right key. If a man's face appeared in the left half       of the screen, press the left key.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",2,,25
,,,21,,,,,,,90095,,,0.0-5.0-3.0,32,1207,,22,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>Please perform this task as accurately       and quickly as you can.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",2,,25
,,,22,,,,,,,91534,,,0.0-5.0-4.0,32,1439,,23,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at       the plus sign in the middle.<br>Even though the faces appear to the left        and right of the plus sign, it is important that you look at the plus         sign at all times.</p>        <p align='center'></i>Press the space bar to continue.</i></p></div>""]",2,,25
,,,23,,,,,,,96671,,,0.0-5.0-5.0,68,5136,,24,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class='center'>      <img src='/static/images/keys.jpg'></img>      <p>Place your fingers on the 'D' and 'K' keys as shown in the picture,       and press either one of these keys to continue.</p></div>""]",2,,25
,,,24,,,,,,,96672,,,0.0-6.0-0.0,,,,25,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,,2,,25
,,,50,,,,,,,187558,,,0.0-6.1-0.1,68,4123,,26,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class='center'>  <p>You pressed the wrong key too many times during the practice block.</p>  <p>Press either the 'D' or 'K' keys to repeat it.</p></div>""]",2,,25
,,,76,,,,,,,265055,,,0.0-7.0-0.0,75,7043,,27,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You have completed the practice block.</p>  <p>You will now continue with the same task. The task may now be more   difficult.  You will have 3 short breaks. </p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",2,,25
,,,77,,,,,,,265663,,,0.0-7.0-1.0,75,608,,28,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at   the plus sign in the middle.<br>Even though the faces appear to the left    and right of the plus sign, it is important that you look at the plus     sign at all times.</p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",2,,25
,,,128,,,,,,,398430,,,0.0-8.0-100.0,32,1228,,29,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",2,,25
,,,179,,,,,,,613863,,,0.0-8.0-202.0,32,90861,,30,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",2,,25
,,,230,,,,,,,773079,,,0.0-8.0-304.0,32,1331,,31,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",2,,25
,,,281,,,,,,,893566,,,0.0-9.0,32,2468,,32,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<div class='center'>You have completed this part of the study.    <p>You will now answer several questions. Please answer them sincerely,     we remind you that your answers are completely annonymous.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>",2,,25
,,,282,,,,,,,900535,,,0.0-10.0,,6968,"{""Q0"":""24"",""Q1"":""no""}",33,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-text,,,,2,,25
,,,283,,,,,,,909831,,,0.0-11.0,,9293,"{""Q0"":""Male"",""Q1"":""Right"",""Q2"":""Yes""}",34,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-multi-choice,,,,2,,25
,,,284,,,,,,,913174,,,0.0-12.0,,3343,"{""Q0"":4}",35,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-likert,,,,2,,25
,,,285,,,,,,,917455,,,0.0-13.0,,4280,"{""Q0"":""no""}",36,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-text,,,,2,,25
,,,286,,,,,,,921087,,,0.0-14.0,,3630,"{""Q0"":""Heterosexual or straight"",""Q1"":""Only attracted to females""}",37,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-multi-choice,,,,2,,25
,,,287,,,,,,,923710,,,0.0-15.0,32,2623,,38,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<div class='center'><p>You will now be presented with a few more statements.	Please read each statement carfully, and indicate the degree to which you agree or disagree with it.</p>    <p>We remind you that your answers are completely annonymous.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>",2,,25
,,,288,,,,,,Abortion,928127,,,0.0-16.0,,4416,"{""Q0"":6}",39,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,289,,,,,,Death penalty,931095,,,0.0-17.0,,2967,"{""Q0"":6}",40,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,False,,survey-likert,,,,2,,25
,,,290,,,,,,Affirmative action,934462,,,0.0-18.0,,3367,"{""Q0"":5}",41,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,291,,,,,,Environment laws,936559,,,0.0-19.0,,2096,"{""Q0"":4}",42,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,False,,survey-likert,,,,2,,25
,,,292,,,,,,Gun control,938495,,,0.0-20.0,,1936,"{""Q0"":1}",43,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,293,,,,,,Homosexuals,942431,,,0.0-21.0,,3936,"{""Q0"":0}",44,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,294,,,,,,Iraq,944255,,,0.0-22.0,,1824,"{""Q0"":1}",45,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,295,,,,,,Stem Cell,945535,,,0.0-23.0,,1280,"{""Q0"":2}",46,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,True,,survey-likert,,,,2,,25
,,,296,,,,,,,949303,,,0.0-24.0,,3766,"{""Q0"":""Yes""}",47,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-multi-choice,,,,2,,25
,,,297,,,,,,,952080,,,0.0-25.0-0.0,,2776,"{""Q0"":5}",48,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-likert,,,,2,,25
,,,298,,,,,,,956679,,,0.0-25.0-1.0,,4598,"{""Q0"":""0""}",49,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-text,,,,2,,25
,,,299,,,,,,,960526,,,0.0-26.0,,3847,"{""Q0"":""0""}",50,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,survey-text,,,,2,,25
,,,300,,,,,,,965943,,,0.0-27.0,32,5416,,51,A1FTTOECAA04JO:3DY4FPOOA26IA1C17HEDHDPH4AOVRV,,,,html-keyboard-response,,,"<div class=""center"">Thank you for participating in this study!<p>    In this study we were interested in examining reaction-times and     precision in a dynamic environment.</p>    <p>Once you press the space bar, your results will be uploaded to the     server, and the HIT will complete. <b>This may take several minutes - do not     refresh or close your browser during this time.</b></p>    <p>Press the space bar to complete this HIT.</p></div>",2,,25
1,0.4,5,0,"{u'stim_duration': [34, 34, 33, 33, 34, 36, 33, 33, 33, 34, 34, 34, 33, 33, 33, 34, 34, 34, 33, 33, 34, 34, 34, 34, 34, 32, 17, 16, 17, 33, 17, 33, 17, 34, 33, 34, 33, 34, 33, 34, 0], u'mond_duration': [45, 66, 67, 67, 67, 66, 64, 68, 67, 67, 66, 66, 67, 67, 67, 67, 66, 66, 67, 67, 67, 66, 66, 66, 66, 69, 66, 84, 83, 83, 67, 67, 84, 66, 67, 67, 67, 67, 66, 67, None], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]}",,900,0,100,,5580,0,0,0.0-0.0-0.0,-1,-1,,1,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,4,,0,bRMS-test,1532027158482,,../static/images/m262.jpg,1,15,26
1,0.4,5,1,"{u'stim_duration': [34, 33, 34, 34, 34, 33, 33, 33, 33, 32, 33, 33, 34, 33, 34, 33, 33, 33, 33, 34, 33, 33, 33, 34, 34, 33, 33, 33, 33, 33, 33, 33, 34, 34, 33, 34, 34, 33, 34, None], u'mond_duration': [48, 67, 66, 66, 66, 67, 67, 68, 67, 68, 68, 67, 67, 66, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 66, 67, 67, 67, 67, 67, 68, 67, 67, 66, 67, 66, 66, 67, 66, 67], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]}",,900,0,100,,11115,1,0,0.0-0.0-1.0,-1,-1,,2,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,4,,0,bRMS-test,1532027164101,,../static/images/m251.jpg,1,15,26
1,0.4,5,2,"{u'stim_duration': [33, 33, 34, 33, 33, 33, 34, 33, 33, 33, 33, 33, 34, 18, 34, 18, 34, 33, 33, 33, 34, 41, 0, 34, 33, 34, 33, 33, 33, 33, 34, 34, 34, 34, 34, 33, 34, 34, 34, None], u'mond_duration': [65, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 66, 82, 66, 69, 64, 67, 67, 67, 66, 145, 14, 67, 67, 66, 67, 67, 67, 67, 66, 67, 66, 66, 67, 67, 66, 66, 66], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]}",,900,1,100,,16635,0,0,0.0-0.0-2.0,-1,-1,,3,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,4,,0,bRMS-test,1532027169591,,../static/images/m171.jpg,1,15,26
,,,3,,,,,,,22256,,,0.0-2.0,,,,4,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,fullscreen,,True,,1,,26
,,,4,,,,,,,25037,,,0.0-3.0-0.0,32,2780,,5,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'>Welcome to the study!<br>     <p>Your participation will help us investigate human precision and reaction-times in dynamic environments.</p>    <p>Please read the instructions carefully.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,5,,,,,,,36057,,,0.0-3.0-1.0,32,11019,,6,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><p>We will begin by calibrating the experiment       for the size of your screen.</p>      <p>After this short calibration, we will continue to the main task for       this study.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,6,,,,,,,39767,,,0.0-3.0-2.0,32,3710,,7,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><p>For the calibration stage, you will need a coin.</p>      <p>Any US coin will do.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,7,,,,,,,48255,,,0.0-3.0-3.0,32,8485,,8,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><img src='/static/images/coin_demo.jpg' height='400'></img>      <p>You will be asked to position the coin      as shown in the picture. You will place it against your screen,      within an empty circle presented to you.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,8,,,,,,,64393,,,0.0-3.0-4.0,32,16137,,9,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><p>Using the up and down arrow keys,       you will then adjust the size of the empty circle, so that it matches the       size of your coin.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,9,,,,,,,69212,,,0.0-3.0-5.0,32,4818,,10,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><p>Take your time in doing so, as this measurement      will be used throughout the study to make sure images are presented to       you in their correct size.</p>      <p>When you are done adjusting the circle size, press the space bar to       continue to the main task.      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,10,,,,,,,70868,,,0.0-3.0-6.0,32,1656,,11,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'><p>Please have a coin at hand.</p>      <p>Press the space bar to start the calibration stage.</p></div>""]",1,,26
,,,11,,3,,,,,104060,,,0.0-4.0-0.0-0.0,,33190,,12,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",1,,26
,,,12,,,,,,,112492,,,0.0-4.0-0.0-1.0-0.0,32,8431,,13,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,26
,,,13,,,,,,,114996,,,0.0-4.0-1.0,32,2502,,14,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,26
,,,14,,,,,,,117163,,,0.0-5.0-0.0,32,2166,,15,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",1,,26
,,,15,,,,,,,133543,,,0.0-5.0-1.0,32,16379,,16,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, male faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,16,,,,,,,149117,,,0.0-5.0-2.0,32,15573,,17,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>If a man's face appeared in the right half       of the screen, press the right key. If a man's face appeared in the left half       of the screen, press the left key.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,17,,,,,,,151669,,,0.0-5.0-3.0,32,2551,,18,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>Please perform this task as accurately       and quickly as you can.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,18,,,,,,,168168,,,0.0-5.0-4.0,32,16498,,19,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at       the plus sign in the middle.<br>Even though the faces appear to the left        and right of the plus sign, it is important that you look at the plus         sign at all times.</p>        <p align='center'></i>Press the space bar to continue.</i></p></div>""]",1,,26
,,,19,,,,,,,176954,,,0.0-5.0-5.0,68,8786,,20,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class='center'>      <img src='/static/images/keys.jpg'></img>      <p>Place your fingers on the 'D' and 'K' keys as shown in the picture,       and press either one of these keys to continue.</p></div>""]",1,,26
,,,20,,,,,,,176956,,,0.0-6.0-0.0,,,,21,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,,1,,26
,,,46,,,,,,,634143,,,0.0-7.0-0.0,68,6827,,22,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You have completed the practice block.</p>  <p>You will now continue with the same task. The task may now be more   difficult.  You will have 3 short breaks. </p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",1,,26
,,,47,,,,,,,641343,,,0.0-7.0-1.0,68,7200,,23,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at   the plus sign in the middle.<br>Even though the faces appear to the left    and right of the plus sign, it is important that you look at the plus     sign at all times.</p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",1,,26
,,,98,,,,,,,1093432,,,0.0-8.0-100.0,32,3111,,24,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,26
,,,149,,,,,,,1347127,,,0.0-8.0-202.0,32,5831,,25,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,26
,,,200,,,,,,,1625500,,,0.0-8.0-304.0,32,1951,,26,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,26
,,,251,,,,,,,1899548,,,0.0-9.0,32,4104,,27,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,html-keyboard-response,,,"<div class='center'>You have completed this part of the study.    <p>You will now answer several questions. Please answer them sincerely,     we remind you that your answers are completely annonymous.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>",1,,26
,,,252,,,,,,,1909561,,,0.0-10.0,,10010,"{""Q0"":""22"",""Q1"":""No.""}",28,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,survey-text,,,,1,,26
,,,253,,,,,,,1915430,,,0.0-11.0,,5863,"{""Q0"":""Female"",""Q1"":""Right"",""Q2"":""Yes""}",29,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,survey-multi-choice,,,,1,,26
,,,254,,,,,,,1928635,,,0.0-12.0,,13203,"{""Q0"":4}",30,A1HCAHVUX8W26M:3T3IWE1XG753L8TCP7PYB5RRBCJTQ7,,,,survey-likert,,,,1,,26
